entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Baxtrivine,special attack,143,206,48,0,48,0,0,0.0
Baxtrivine,special defense,151,206,42,0,42,0,0,0.0
Baxtrivine,speed,159,206,79,0,79,0,0,0.0
Baxtrivine,base_stat_total,874,206,59,1,58,1,1,-0.0
Baxtrivine,weight,46,206,27,0,27,0,0,0.0
Baxtrivine,height,13,206,25,1,24,1,1,-0.0
Baxtrivine,move,Fly,206,98,3,95,1,3,1.584963
Borastat,classification,Aurora Geminon,177,57,17,40,1,19,4.247928
Borastat,types,ice | electric,177,44,17,27,1,17,4.087463
Borastat,ability,Sweet Veil,177,16,0,16,0,0,0.0
Borastat,hp,140,177,22,1,21,1,1,-0.0
Borastat,attack,125,177,27,0,27,0,0,0.0
Borastat,defense,122,177,34,1,33,1,1,-0.0
Borastat,special attack,141,177,25,1,24,1,1,-0.0
Borastat,special defense,129,177,35,0,35,0,0,0.0
Borastat,speed,71,177,28,0,28,0,0,0.0
Borastat,base_stat_total,728,177,28,0,28,0,0,0.0
Borastat,weight,104,177,32,0,32,0,0,0.0
Borastat,height,24,177,25,1,24,1,1,-0.0
Borastat,move,Icy Wind,177,58,1,57,1,1,-0.0
Borelash,classification,Shard Geminon,537,153,13,140,1,13,3.70044
Borelash,types,ice,537,133,66,67,1,79,6.303781
Borelash,ability,Super Luck,537,75,0,75,0,0,0.0
Borelash,hp,115,537,120,1,119,1,1,-0.0
Borelash,attack,89,537,135,3,132,1,3,1.584963
Borelash,defense,91,537,132,2,130,1,2,1.0
Borelash,special attack,100,537,100,5,95,1,5,2.321928
Borelash,special defense,100,537,87,1,86,1,1,-0.0
Borelash,speed,64,537,146,1,145,1,1,-0.0
Borelash,base_stat_total,559,537,94,0,94,0,0,0.0
Borelash,weight,83,537,90,0,90,0,0,0.0
Borelash,height,20,537,87,3,84,1,3,1.584963
Borelash,move,Ice Burn,537,221,2,219,1,2,1.0
Boreling,classification,Frost Geminon,614,205,81,124,1,82,6.357552
Boreling,types,ice,614,228,188,40,1,211,7.721099
Boreling,ability,Berserk,614,94,1,93,1,1,-0.0
Boreling,hp,69,614,102,1,101,1,1,-0.0
Boreling,attack,60,614,126,1,125,1,1,-0.0
Boreling,defense,63,614,124,2,122,1,2,1.0
Boreling,special attack,67,614,109,5,104,1,5,2.321928
Boreling,special defense,68,614,78,1,77,1,1,-0.0
Boreling,speed,40,614,146,1,145,1,1,-0.0
Boreling,base_stat_total,367,614,99,0,99,0,0,0.0
Boreling,weight,52,614,140,1,139,1,1,-0.0
Boreling,height,12,614,125,5,120,1,5,2.321928
Boreling,move,Powder Snow,614,218,10,208,1,11,3.459432
Borskyra,classification,Eagle Geminon,242,88,14,74,1,15,3.906891
Borskyra,types,ice | flying,242,74,17,57,1,17,4.087463
Borskyra,ability,Vital Spirit,242,53,0,53,0,0,0.0
Borskyra,hp,59,242,52,0,52,0,0,0.0
Borskyra,attack,132,242,74,1,73,1,1,-0.0
Borskyra,defense,58,242,52,1,51,1,1,-0.0
Borskyra,special attack,81,242,61,1,60,1,1,-0.0
Borskyra,special defense,50,242,34,1,33,1,1,-0.0
Borskyra,speed,53,242,74,0,74,0,0,0.0
Borskyra,base_stat_total,433,242,59,1,58,1,1,-0.0
Borskyra,weight,238,242,67,0,67,0,0,0.0
Borskyra,height,3,242,62,5,57,1,5,2.321928
Borskyra,move,Wing Attack,242,126,0,126,0,0,0.0
Bulbolt,classification,Bulb Geminon,17,6,0,6,0,0,0.0
Bulbolt,types,grass,17,6,1,5,1,1,-0.0
Bulbolt,ability,Electric Surge,17,0,0,0,0,0,0.0
Bulbolt,hp,106,17,0,0,0,0,0,0.0
Bulbolt,attack,104,17,3,0,3,0,0,0.0
Bulbolt,defense,73,17,4,0,4,0,0,0.0
Bulbolt,special attack,93,17,1,0,1,0,0,0.0
Bulbolt,special defense,75,17,0,0,0,0,0,0.0
Bulbolt,speed,25,17,6,0,6,0,0,0.0
Bulbolt,base_stat_total,476,17,1,0,1,0,0,0.0
Bulbolt,weight,56,17,4,0,4,0,0,0.0
Bulbolt,height,14,17,4,0,4,0,0,0.0
Bulbolt,move,Giga Drain,17,4,0,4,0,0,0.0
Burscut,classification,Armadillo Geminon,124,36,3,33,1,3,1.584963
Burscut,types,ground,124,34,6,28,1,6,2.584963
Burscut,ability,Shell Armor,124,25,3,22,1,3,1.584963
Burscut,hp,27,124,25,0,25,0,0,0.0
Burscut,attack,80,124,33,1,32,1,1,-0.0
Burscut,defense,85,124,25,0,25,0,0,0.0
Burscut,special attack,77,124,15,0,15,0,0,0.0
Burscut,special defense,38,124,17,0,17,0,0,0.0
Burscut,speed,69,124,31,0,31,0,0,0.0
Burscut,base_stat_total,376,124,16,0,16,0,0,0.0
Burscut,weight,1128,124,19,0,19,0,0,0.0
Burscut,height,9,124,19,0,19,0,0,0.0
Burscut,move,Dig,124,55,6,49,1,6,2.584963
Caelumin,classification,Beacon Geminon,604,203,68,135,1,68,6.087463
Caelumin,types,flying,604,207,141,66,1,156,7.285402
Caelumin,ability,Illuminate,604,124,6,118,1,7,2.807355
Caelumin,hp,53,604,148,4,144,1,4,2.0
Caelumin,attack,65,604,200,2,198,1,2,1.0
Caelumin,defense,58,604,154,2,152,1,2,1.0
Caelumin,special attack,77,604,147,3,144,1,3,1.584963
Caelumin,special defense,99,604,112,2,110,1,2,1.0
Caelumin,speed,49,604,222,2,220,1,2,1.0
Caelumin,base_stat_total,401,604,125,1,124,1,1,-0.0
Caelumin,weight,867,604,124,0,124,0,0,0.0
Caelumin,height,9,604,120,3,117,1,3,1.584963
Caelumin,move,Sky Attack,604,324,13,311,1,13,3.70044
Camnectar,classification,Bloom Geminon,336,74,20,54,1,20,4.321928
Camnectar,types,normal,336,65,11,54,1,12,3.584963
Camnectar,ability,Honey Gather,336,66,16,50,1,16,4.0
Camnectar,hp,97,336,89,1,88,1,1,-0.0
Camnectar,attack,84,336,103,2,101,1,2,1.0
Camnectar,defense,130,336,105,4,101,1,4,2.0
Camnectar,special attack,84,336,70,2,68,1,2,1.0
Camnectar,special defense,97,336,69,2,67,1,2,1.0
Camnectar,speed,66,336,113,0,113,0,0,0.0
Camnectar,base_stat_total,558,336,77,0,77,0,0,0.0
Camnectar,weight,288,336,36,0,36,0,0,0.0
Camnectar,height,78,336,28,0,28,0,0,0.0
Camnectar,move,Transform,336,180,1,179,1,1,-0.0
Camthorn,classification,Thorn Geminon,286,78,16,62,1,17,4.087463
Camthorn,types,normal,286,76,30,46,1,31,4.954196
Camthorn,ability,Hyper Cutter,286,37,0,37,0,0,0.0
Camthorn,hp,62,286,69,1,68,1,1,-0.0
Camthorn,attack,53,286,69,0,69,0,0,0.0
Camthorn,defense,90,286,89,1,88,1,1,-0.0
Camthorn,special attack,56,286,40,0,40,0,0,0.0
Camthorn,special defense,66,286,41,1,40,1,1,-0.0
Camthorn,speed,44,286,66,1,65,1,1,-0.0
Camthorn,base_stat_total,371,286,57,0,57,0,0,0.0
Camthorn,weight,192,286,50,0,50,0,0,0.0
Camthorn,height,46,286,43,0,43,0,0,0.0
Camthorn,move,Max Strike,286,114,5,109,1,5,2.321928
Caraplyte,classification,Crustacean Geminon,607,218,24,194,1,25,4.643856
Caraplyte,types,dragon | water,607,179,54,125,1,56,5.807355
Caraplyte,ability,Arena Trap,607,95,0,95,0,0,0.0
Caraplyte,hp,138,607,125,0,125,0,0,0.0
Caraplyte,attack,129,607,123,1,122,1,1,-0.0
Caraplyte,defense,109,607,133,3,130,1,3,1.584963
Caraplyte,special attack,116,607,76,2,74,1,2,1.0
Caraplyte,special defense,119,607,90,0,90,0,0,0.0
Caraplyte,speed,59,607,141,1,140,1,1,-0.0
Caraplyte,base_stat_total,670,607,124,0,124,0,0,0.0
Caraplyte,weight,3480,607,144,0,144,0,0,0.0
Caraplyte,height,93,607,111,0,111,0,0,0.0
Caraplyte,move,Crabhammer,607,204,1,203,1,1,-0.0
Carapthian,classification,Leviathan Geminon,456,158,31,127,1,31,4.954196
Carapthian,types,dragon | water,456,121,58,63,1,63,5.97728
Carapthian,ability,Regenerator,456,68,4,64,1,4,2.0
Carapthian,hp,168,456,90,0,90,0,0,0.0
Carapthian,attack,152,456,99,0,99,0,0,0.0
Carapthian,defense,134,456,78,0,78,0,0,0.0
Carapthian,special attack,129,456,63,0,63,0,0,0.0
Carapthian,special defense,162,456,65,1,64,1,1,-0.0
Carapthian,speed,74,456,85,1,84,1,1,-0.0
Carapthian,base_stat_total,819,456,94,0,94,0,0,0.0
Carapthian,weight,4094,456,84,0,84,0,0,0.0
Carapthian,height,122,456,69,0,69,0,0,0.0
Carapthian,move,Water Pulse,456,157,14,143,1,14,3.807355
Caustrex,classification,Slag Geminon,369,130,9,121,1,9,3.169925
Caustrex,types,fire | normal,369,94,12,82,1,13,3.70044
Caustrex,ability,Magic Bounce,369,57,2,55,1,2,1.0
Caustrex,hp,80,369,59,1,58,1,1,-0.0
Caustrex,attack,148,369,109,1,108,1,1,-0.0
Caustrex,defense,194,369,85,0,85,0,0,0.0
Caustrex,special attack,92,369,75,0,75,0,0,0.0
Caustrex,special defense,88,369,58,0,58,0,0,0.0
Caustrex,speed,129,369,110,2,108,1,2,1.0
Caustrex,base_stat_total,731,369,91,0,91,0,0,0.0
Caustrex,weight,142,369,58,1,57,1,1,-0.0
Caustrex,height,6,369,49,3,46,1,3,1.584963
Caustrex,move,Take Down,369,170,2,168,1,2,1.0
Caustril,classification,Slag Geminon,602,238,41,197,1,42,5.392317
Caustril,types,fire,602,211,152,59,1,164,7.357552
Caustril,ability,Corrosion,602,73,1,72,1,1,-0.0
Caustril,hp,48,602,129,2,127,1,2,1.0
Caustril,attack,93,602,157,4,153,1,4,2.0
Caustril,defense,125,602,136,2,134,1,2,1.0
Caustril,special attack,54,602,110,1,109,1,1,-0.0
Caustril,special defense,60,602,118,2,116,1,2,1.0
Caustril,speed,92,602,181,2,179,1,2,1.0
Caustril,base_stat_total,472,602,129,2,127,1,2,1.0
Caustril,weight,95,602,131,0,131,0,0,0.0
Caustril,height,4,602,116,8,108,1,8,3.0
Caustril,move,Burn Up,602,254,20,234,1,20,4.321928
Cerebloom,classification,Bud Geminon,365,111,6,105,1,6,2.584963
Cerebloom,types,psychic | grass,365,85,18,67,1,19,4.247928
Cerebloom,ability,Poison Heal,365,46,0,46,0,0,0.0
Cerebloom,hp,121,365,68,2,66,1,2,1.0
Cerebloom,attack,60,365,86,0,86,0,0,0.0
Cerebloom,defense,38,365,73,0,73,0,0,0.0
Cerebloom,special attack,148,365,77,0,77,0,0,0.0
Cerebloom,special defense,91,365,49,0,49,0,0,0.0
Cerebloom,speed,34,365,81,0,81,0,0,0.0
Cerebloom,base_stat_total,492,365,67,0,67,0,0,0.0
Cerebloom,weight,51,365,66,0,66,0,0,0.0
Cerebloom,height,82,365,49,0,49,0,0,0.0
Cerebloom,move,Heart Stamp,365,157,2,155,1,2,1.0
Cerebrium,classification,Cortex Geminon,389,161,42,119,1,42,5.392317
Cerebrium,types,psychic | grass,389,132,50,82,1,51,5.672425
Cerebrium,ability,Run Away,389,54,0,54,0,0,0.0
Cerebrium,hp,141,389,80,0,80,0,0,0.0
Cerebrium,attack,79,389,89,1,88,1,1,-0.0
Cerebrium,defense,47,389,77,0,77,0,0,0.0
Cerebrium,special attack,183,389,77,0,77,0,0,0.0
Cerebrium,special defense,118,389,53,0,53,0,0,0.0
Cerebrium,speed,41,389,108,1,107,1,1,-0.0
Cerebrium,base_stat_total,609,389,88,0,88,0,0,0.0
Cerebrium,weight,65,389,86,0,86,0,0,0.0
Cerebrium,height,104,389,79,0,79,0,0,0.0
Cerebrium,move,Reflect,389,166,14,152,1,14,3.807355
Cereleaf,classification,Sprout Geminon,391,147,18,129,1,18,4.169925
Cereleaf,types,psychic | grass,391,102,13,89,1,14,3.807355
Cereleaf,ability,Blaze,391,51,0,51,0,0,0.0
Cereleaf,hp,73,391,78,1,77,1,1,-0.0
Cereleaf,attack,40,391,105,1,104,1,1,-0.0
Cereleaf,defense,23,391,81,0,81,0,0,0.0
Cereleaf,special attack,87,391,72,1,71,1,1,-0.0
Cereleaf,special defense,62,391,56,4,52,1,4,2.0
Cereleaf,speed,21,391,110,2,108,1,2,1.0
Cereleaf,base_stat_total,306,391,90,0,90,0,0,0.0
Cereleaf,weight,34,391,88,1,87,1,1,-0.0
Cereleaf,height,55,391,88,0,88,0,0,0.0
Cereleaf,move,Leafage,391,144,29,115,1,32,5.0
Charignorn,classification,Ember Geminon,353,91,4,87,1,4,2.0
Charignorn,types,dragon | fire,353,79,15,64,1,16,4.0
Charignorn,ability,Unnerve,353,76,1,75,1,1,-0.0
Charignorn,hp,169,353,67,0,67,0,0,0.0
Charignorn,attack,181,353,89,0,89,0,0,0.0
Charignorn,defense,119,353,71,0,71,0,0,0.0
Charignorn,special attack,118,353,62,0,62,0,0,0.0
Charignorn,special defense,44,353,53,0,53,0,0,0.0
Charignorn,speed,114,353,78,0,78,0,0,0.0
Charignorn,base_stat_total,745,353,65,0,65,0,0,0.0
Charignorn,weight,790,353,53,0,53,0,0,0.0
Charignorn,height,2,353,46,5,41,1,5,2.321928
Charignorn,move,Fiery Dance,353,164,10,154,1,10,3.321928
Charmith,classification,Crystal Geminon,29,13,4,9,1,4,2.0
Charmith,types,fairy | ground,29,13,0,13,0,0,0.0
Charmith,ability,Psychic Surge,29,6,0,6,0,0,0.0
Charmith,hp,50,29,5,0,5,0,0,0.0
Charmith,attack,37,29,11,0,11,0,0,0.0
Charmith,defense,67,29,1,0,1,0,0,0.0
Charmith,special attack,11,29,8,0,8,0,0,0.0
Charmith,special defense,107,29,3,0,3,0,0,0.0
Charmith,speed,57,29,9,0,9,0,0,0.0
Charmith,base_stat_total,329,29,4,0,4,0,0,0.0
Charmith,weight,276,29,5,0,5,0,0,0.0
Charmith,height,6,29,5,1,4,1,1,-0.0
Charmith,move,Sweet Kiss,29,15,0,15,0,0,0.0
Chasmalcore,classification,Chasm Geminon,316,50,9,41,1,9,3.169925
Chasmalcore,types,dragon,316,46,22,24,1,24,4.584963
Chasmalcore,ability,Water Veil,316,44,0,44,0,0,0.0
Chasmalcore,hp,90,316,116,0,116,0,0,0.0
Chasmalcore,attack,172,316,109,0,109,0,0,0.0
Chasmalcore,defense,128,316,122,1,121,1,1,-0.0
Chasmalcore,special attack,109,316,76,2,74,1,2,1.0
Chasmalcore,special defense,80,316,91,0,91,0,0,0.0
Chasmalcore,speed,72,316,107,1,106,1,1,-0.0
Chasmalcore,base_stat_total,651,316,86,0,86,0,0,0.0
Chasmalcore,weight,1802,316,36,0,36,0,0,0.0
Chasmalcore,height,21,316,36,2,34,1,2,1.0
Chasmalcore,move,Core Enforcer,316,182,2,180,1,2,1.0
Chasmalmias,classification,Miasma Geminon,256,62,18,44,1,18,4.169925
Chasmalmias,types,dragon | poison,256,57,15,42,1,17,4.087463
Chasmalmias,ability,RKS System,256,35,0,35,0,0,0.0
Chasmalmias,hp,104,256,88,0,88,0,0,0.0
Chasmalmias,attack,203,256,80,1,79,1,1,-0.0
Chasmalmias,defense,179,256,75,0,75,0,0,0.0
Chasmalmias,special attack,129,256,49,0,49,0,0,0.0
Chasmalmias,special defense,101,256,52,0,52,0,0,0.0
Chasmalmias,speed,90,256,84,0,84,0,0,0.0
Chasmalmias,base_stat_total,806,256,77,1,76,1,1,-0.0
Chasmalmias,weight,2226,256,53,0,53,0,0,0.0
Chasmalmias,height,27,256,43,2,41,1,2,1.0
Chasmalmias,move,Smog,256,126,3,123,1,3,1.584963
Chasrend,classification,Chasm Geminon,392,75,28,47,1,28,4.807355
Chasrend,types,dragon,392,78,48,30,1,51,5.672425
Chasrend,ability,Swift Swim,392,51,1,50,1,1,-0.0
Chasrend,hp,54,392,123,0,123,0,0,0.0
Chasrend,attack,108,392,140,2,138,1,2,1.0
Chasrend,defense,88,392,121,2,119,1,2,1.0
Chasrend,special attack,68,392,82,0,82,0,0,0.0
Chasrend,special defense,48,392,91,1,90,1,1,-0.0
Chasrend,speed,48,392,134,0,134,0,0,0.0
Chasrend,base_stat_total,414,392,93,0,93,0,0,0.0
Chasrend,weight,1060,392,54,0,54,0,0,0.0
Chasrend,height,14,392,52,1,51,1,1,-0.0
Chasrend,move,Spacial Rend,392,212,4,208,1,4,2.0
Chilmist,classification,Vapor Geminon,557,170,19,151,1,19,4.247928
Chilmist,types,ice,557,167,134,33,1,145,7.179909
Chilmist,ability,Moxie,557,90,0,90,0,0,0.0
Chilmist,hp,57,557,140,3,137,1,3,1.584963
Chilmist,attack,19,557,118,1,117,1,1,-0.0
Chilmist,defense,54,557,145,1,144,1,1,-0.0
Chilmist,special attack,74,557,95,1,94,1,1,-0.0
Chilmist,special defense,78,557,91,2,89,1,2,1.0
Chilmist,speed,65,557,162,2,160,1,2,1.0
Chilmist,base_stat_total,347,557,90,0,90,0,0,0.0
Chilmist,weight,448,557,104,0,104,0,0,0.0
Chilmist,height,7,557,114,4,110,1,4,2.0
Chilmist,move,Mist,557,238,14,224,1,14,3.807355
Chilvexa,classification,Cloud Geminon,463,129,49,80,1,51,5.672425
Chilvexa,types,ice,463,136,117,19,1,122,6.930737
Chilvexa,ability,Insomnia,463,56,2,54,1,2,1.0
Chilvexa,hp,95,463,121,1,120,1,1,-0.0
Chilvexa,attack,32,463,143,1,142,1,1,-0.0
Chilvexa,defense,89,463,111,1,110,1,1,-0.0
Chilvexa,special attack,126,463,85,1,84,1,1,-0.0
Chilvexa,special defense,115,463,72,0,72,0,0,0.0
Chilvexa,speed,104,463,146,1,145,1,1,-0.0
Chilvexa,base_stat_total,561,463,90,0,90,0,0,0.0
Chilvexa,weight,672,463,104,0,104,0,0,0.0
Chilvexa,height,11,463,90,1,89,1,1,-0.0
Chilvexa,move,Freezy Frost,463,211,4,207,1,4,2.0
Chilvortex,classification,Storm Geminon,568,148,58,90,1,60,5.906891
Chilvortex,types,ice | flying,568,130,36,94,1,36,5.169925
Chilvortex,ability,Guts,568,62,1,61,1,1,-0.0
Chilvortex,hp,110,568,168,1,167,1,1,-0.0
Chilvortex,attack,38,568,198,2,196,1,2,1.0
Chilvortex,defense,104,568,134,0,134,0,0,0.0
Chilvortex,special attack,155,568,131,0,131,0,0,0.0
Chilvortex,special defense,164,568,103,2,101,1,2,1.0
Chilvortex,speed,115,568,240,1,239,1,1,-0.0
Chilvortex,base_stat_total,686,568,145,0,145,0,0,0.0
Chilvortex,weight,941,568,108,0,108,0,0,0.0
Chilvortex,height,13,568,96,3,93,1,3,1.584963
Chilvortex,move,Bounce,568,305,3,302,1,3,1.584963
Chitera,classification,Chitin Geminon,187,36,14,22,1,15,3.906891
Chitera,types,flying,187,39,15,24,1,17,4.087463
Chitera,ability,Shields Down,187,59,0,59,0,0,0.0
Chitera,hp,51,187,50,0,50,0,0,0.0
Chitera,attack,98,187,62,1,61,1,1,-0.0
Chitera,defense,35,187,46,0,46,0,0,0.0
Chitera,special attack,59,187,39,1,38,1,1,-0.0
Chitera,special defense,101,187,44,1,43,1,1,-0.0
Chitera,speed,92,187,56,0,56,0,0,0.0
Chitera,base_stat_total,436,187,39,0,39,0,0,0.0
Chitera,weight,801,187,15,0,15,0,0,0.0
Chitera,height,6,187,17,1,16,1,1,-0.0
Chitera,move,Pluck,187,120,0,120,0,0,0.0
Chitoxera,classification,Pest Geminon,220,56,5,51,1,5,2.321928
Chitoxera,types,flying | bug,220,52,16,36,1,17,4.087463
Chitoxera,ability,Poison Heal,220,51,17,34,1,17,4.087463
Chitoxera,hp,85,220,65,0,65,0,0,0.0
Chitoxera,attack,156,220,79,2,77,1,2,1.0
Chitoxera,defense,58,220,66,0,66,0,0,0.0
Chitoxera,special attack,94,220,54,1,53,1,1,-0.0
Chitoxera,special defense,148,220,45,3,42,1,3,1.584963
Chitoxera,speed,129,220,81,0,81,0,0,0.0
Chitoxera,base_stat_total,670,220,48,0,48,0,0,0.0
Chitoxera,weight,1362,220,37,0,37,0,0,0.0
Chitoxera,height,9,220,29,1,28,1,1,-0.0
Chitoxera,move,Infestation,220,135,3,132,1,3,1.584963
Cinderent,classification,Larva Geminon,623,232,10,222,1,11,3.459432
Cinderent,types,fire,623,235,176,59,1,185,7.531381
Cinderent,ability,Swarm,623,102,0,102,0,0,0.0
Cinderent,hp,49,623,129,1,128,1,1,-0.0
Cinderent,attack,57,623,157,1,156,1,1,-0.0
Cinderent,defense,50,623,135,2,133,1,2,1.0
Cinderent,special attack,20,623,98,0,98,0,0,0.0
Cinderent,special defense,74,623,84,2,82,1,2,1.0
Cinderent,speed,70,623,153,2,151,1,2,1.0
Cinderent,base_stat_total,320,623,108,0,108,0,0,0.0
Cinderent,weight,119,623,177,0,177,0,0,0.0
Cinderent,height,11,623,148,1,147,1,1,-0.0
Cinderent,move,Fusion Flare,623,255,1,254,1,1,-0.0
Cindlash,classification,Chain Geminon,724,197,27,170,1,27,4.754888
Cindlash,types,fire | ghost,724,191,39,152,1,43,5.426265
Cindlash,ability,Sheer Force,724,115,6,109,1,6,2.584963
Cindlash,hp,41,724,178,1,177,1,1,-0.0
Cindlash,attack,66,724,241,4,237,1,4,2.0
Cindlash,defense,61,724,165,1,164,1,1,-0.0
Cindlash,special attack,49,724,161,1,160,1,1,-0.0
Cindlash,special defense,43,724,122,0,122,0,0,0.0
Cindlash,speed,23,724,236,4,232,1,4,2.0
Cindlash,base_stat_total,283,724,172,0,172,0,0,0.0
Cindlash,weight,303,724,129,1,128,1,1,-0.0
Cindlash,height,23,724,104,2,102,1,2,1.0
Cindlash,move,Fire Lash,724,377,47,330,1,48,5.584963
Cindrabloom,classification,Bloom Geminon,1357,387,134,253,1,137,7.098032
Cindrabloom,types,fire | fairy,1357,372,90,282,1,91,6.507795
Cindrabloom,ability,Magnet Pull,1357,192,3,189,1,3,1.584963
Cindrabloom,hp,124,1357,304,4,300,1,4,2.0
Cindrabloom,attack,150,1357,341,0,341,0,0,0.0
Cindrabloom,defense,102,1357,288,6,282,1,6,2.584963
Cindrabloom,special attack,133,1357,263,0,263,0,0,0.0
Cindrabloom,special defense,50,1357,202,0,202,0,0,0.0
Cindrabloom,speed,32,1357,342,1,341,1,1,-0.0
Cindrabloom,base_stat_total,591,1357,262,0,262,0,0,0.0
Cindrabloom,weight,523,1357,260,0,260,0,0,0.0
Cindrabloom,height,36,1357,232,2,230,1,2,1.0
Cindrabloom,move,Flower Shield,1357,580,17,563,1,17,4.087463
Cindrakon,classification,Cinder Geminon,850,282,57,225,1,57,5.83289
Cindrakon,types,dragon | fire,850,254,82,172,1,82,6.357552
Cindrakon,ability,Hyper Cutter,850,135,9,126,1,9,3.169925
Cindrakon,hp,235,850,155,0,155,0,0,0.0
Cindrakon,attack,201,850,244,2,242,1,2,1.0
Cindrakon,defense,156,850,181,3,178,1,3,1.584963
Cindrakon,special attack,150,850,174,2,172,1,2,1.0
Cindrakon,special defense,59,850,112,1,111,1,1,-0.0
Cindrakon,speed,142,850,227,0,227,0,0,0.0
Cindrakon,base_stat_total,943,850,191,0,191,0,0,0.0
Cindrakon,weight,1037,850,190,0,190,0,0,0.0
Cindrakon,height,2,850,161,12,149,1,12,3.584963
Cindrakon,move,Fire Fang,850,414,59,355,1,59,5.882643
Cindralume,classification,Mantle Geminon,1057,342,34,308,1,34,5.087463
Cindralume,types,fire | fairy,1057,297,85,212,1,88,6.459432
Cindralume,ability,Shield Dust,1057,156,1,155,1,1,-0.0
Cindralume,hp,55,1057,220,2,218,1,2,1.0
Cindralume,attack,165,1057,271,3,268,1,3,1.584963
Cindralume,defense,146,1057,261,4,257,1,4,2.0
Cindralume,special attack,130,1057,214,4,210,1,4,2.0
Cindralume,special defense,77,1057,186,2,184,1,2,1.0
Cindralume,speed,78,1057,258,2,256,1,2,1.0
Cindralume,base_stat_total,651,1057,199,1,198,1,1,-0.0
Cindralume,weight,187,1057,226,0,226,0,0,0.0
Cindralume,height,3,1057,209,18,191,1,18,4.169925
Cindralume,move,Ember,1057,446,1,445,1,1,-0.0
Cindramaw,classification,Maw Geminon,1396,392,117,275,1,122,6.930737
Cindramaw,types,fire | rock,1396,389,123,266,1,125,6.965784
Cindramaw,ability,Strong Jaw,1396,161,16,145,1,16,4.0
Cindramaw,hp,89,1396,217,2,215,1,2,1.0
Cindramaw,attack,107,1396,321,5,316,1,5,2.321928
Cindramaw,defense,72,1396,278,1,277,1,1,-0.0
Cindramaw,special attack,105,1396,187,3,184,1,3,1.584963
Cindramaw,special defense,42,1396,165,1,164,1,1,-0.0
Cindramaw,speed,26,1396,259,1,258,1,1,-0.0
Cindramaw,base_stat_total,441,1396,196,0,196,0,0,0.0
Cindramaw,weight,398,1396,300,2,298,1,2,1.0
Cindramaw,height,27,1396,254,0,254,0,0,0.0
Cindramaw,move,Rock Blast,1396,501,25,476,1,26,4.70044
Cindraw,classification,Cinder Geminon,1510,534,243,291,1,252,7.97728
Cindraw,types,fire,1510,505,415,90,1,459,8.84235
Cindraw,ability,White Smoke,1510,204,0,204,0,0,0.0
Cindraw,hp,61,1510,240,1,239,1,1,-0.0
Cindraw,attack,72,1510,333,4,329,1,4,2.0
Cindraw,defense,50,1510,261,5,256,1,5,2.321928
Cindraw,special attack,70,1510,229,1,228,1,1,-0.0
Cindraw,special defense,25,1510,184,2,182,1,2,1.0
Cindraw,speed,17,1510,335,5,330,1,5,2.321928
Cindraw,base_stat_total,295,1510,233,0,233,0,0,0.0
Cindraw,weight,249,1510,341,0,341,0,0,0.0
Cindraw,height,18,1510,308,5,303,1,5,2.321928
Cindraw,move,Fire Fang,1510,572,116,456,1,117,6.870365
Cindrylm,classification,Shell Geminon,1126,407,146,261,1,150,7.228819
Cindrylm,types,fire,1126,332,226,106,1,236,7.882643
Cindrylm,ability,Dancer,1126,182,9,173,1,10,3.321928
Cindrylm,hp,38,1126,200,0,200,0,0,0.0
Cindrylm,attack,104,1126,220,0,220,0,0,0.0
Cindrylm,defense,94,1126,245,1,244,1,1,-0.0
Cindrylm,special attack,81,1126,183,3,180,1,4,2.0
Cindrylm,special defense,49,1126,181,1,180,1,1,-0.0
Cindrylm,speed,56,1126,268,3,265,1,3,1.584963
Cindrylm,base_stat_total,422,1126,179,0,179,0,0,0.0
Cindrylm,weight,117,1126,261,0,261,0,0,0.0
Cindrylm,height,2,1126,234,20,214,1,20,4.321928
Cindrylm,move,Shell Trap,1126,432,75,357,1,82,6.357552
Cirrolapse,classification,Cliff Geminon,319,114,33,81,1,33,5.044394
Cirrolapse,types,rock,319,84,56,28,1,59,5.882643
